Day,Site,Product,Reseller,Quantity
3,26,Sugar,B,0
3,26,Sugar,C,0
3,26,Sugar,D,0
3,26,PowderMilk,A,0
3,26,PowderMilk,B,0
3,26,PowderMilk,C,0
3,26,PowderMilk,D,0
3,26,Flavour,A,0
3,26,Flavour,B,0
3,26,Flavour,C,0
3,26,Flavour,D,0
3,27,Sugar,A,0
3,27,Sugar,B,0
3,27,Sugar,C,0
3,27,Sugar,D,0
3,27,PowderMilk,A,0
3,27,PowderMilk,B,0
3,27,PowderMilk,C,0
3,27,PowderMilk,D,0
3,27,Flavour,A,0
3,27,Flavour,B,0
3,27,Flavour,C,0
3,27,Flavour,D,0
3,28,Sugar,A,0
3,28,Sugar,B,0
3,28,Sugar,C,0
3,28,Sugar,D,0
3,28,PowderMilk,A,0
3,28,PowderMilk,B,0
3,28,PowderMilk,C,0
3,28,PowderMilk,D,0
3,28,Flavour,A,0
3,28,Flavour,B,0
3,28,Flavour,C,0
3,28,Flavour,D,0
3,29,Sugar,A,0
3,29,Sugar,B,0
3,29,Sugar,C,0
3,29,Sugar,D,0
3,29,PowderMilk,A,0
3,29,PowderMilk,B,0
3,29,PowderMilk,C,0
3,29,PowderMilk,D,0
3,29,Flavour,A,0
3,29,Flavour,B,0
3,29,Flavour,C,0
3,29,Flavour,D,0
3,30,Sugar,A,0
3,30,Sugar,B,0
3,30,Sugar,C,0
3,30,Sugar,D,0
3,30,PowderMilk,A,0
3,30,PowderMilk,B,0
3,30,PowderMilk,C,0
3,30,PowderMilk,D,0
3,30,Flavour,A,0
3,30,Flavour,B,0
3,30,Flavour,C,1
3,30,Flavour,D,0
4,1,Sugar,A,115
4,1,Sugar,B,0
4,1,Sugar,C,0
4,1,Sugar,D,0
4,1,PowderMilk,A,96
4,1,PowderMilk,B,0
4,1,PowderMilk,C,0
4,1,PowderMilk,D,0
4,1,Flavour,A,0
4,1,Flavour,B,0
4,1,Flavour,C,0
4,1,Flavour,D,0
4,2,Sugar,A,72
4,2,Sugar,B,0
4,2,Sugar,C,0
4,2,Sugar,D,0
4,2,PowderMilk,A,33
4,2,PowderMilk,B,0
4,2,PowderMilk,C,0
4,2,PowderMilk,D,0
4,2,Flavour,A,0
4,2,Flavour,B,0
4,2,Flavour,C,0
4,2,Flavour,D,0
4,3,Sugar,A,99
4,3,Sugar,B,0
4,3,Sugar,C,0
4,3,Sugar,D,0
4,3,PowderMilk,A,132
4,3,PowderMilk,B,0
4,3,PowderMilk,C,0
4,3,PowderMilk,D,0
4,3,Flavour,A,0
4,3,Flavour,B,0
4,3,Flavour,C,0
4,3,Flavour,D,0
4,4,Sugar,A,0
4,4,Sugar,B,0
4,4,Sugar,C,0
4,4,Sugar,D,0
4,4,PowderMilk,A,0
4,4,PowderMilk,B,0
4,4,PowderMilk,C,0
4,4,PowderMilk,D,0
4,4,Flavour,A,0
4,4,Flavour,B,0
4,4,Flavour,C,0
4,4,Flavour,D,0
4,5,Sugar,A,75
4,5,Sugar,B,0
4,5,Sugar,C,0
4,5,Sugar,D,0
4,5,PowderMilk,A,57
4,5,PowderMilk,B,0
4,5,PowderMilk,C,0
4,5,PowderMilk,D,0
4,5,Flavour,A,0
4,5,Flavour,B,0
4,5,Flavour,C,0
4,5,Flavour,D,0
4,6,Sugar,A,97
4,6,Sugar,B,0
4,6,Sugar,C,0
4,6,Sugar,D,0
4,6,PowderMilk,A,149
4,6,PowderMilk,B,0
4,6,PowderMilk,C,0
4,6,PowderMilk,D,0
4,6,Flavour,A,0
4,6,Flavour,B,0
4,6,Flavour,C,0
4,6,Flavour,D,0
4,7,Sugar,A,0
4,7,Sugar,B,0
4,7,Sugar,C,0
4,7,Sugar,D,0
4,7,PowderMilk,A,0
4,7,PowderMilk,B,0
4,7,PowderMilk,C,0
4,7,PowderMilk,D,0
4,7,Flavour,A,0
4,7,Flavour,B,0
4,7,Flavour,C,0
4,7,Flavour,D,0
4,8,Sugar,A,77
4,8,Sugar,B,0
4,8,Sugar,C,0
4,8,Sugar,D,0
4,8,PowderMilk,A,39
4,8,PowderMilk,B,0
4,8,PowderMilk,C,0
4,8,PowderMilk,D,0
4,8,Flavour,A,0
4,8,Flavour,B,0
4,8,Flavour,C,0
4,8,Flavour,D,0
4,9,Sugar,A,192
4,9,Sugar,B,0
4,9,Sugar,C,0
4,9,Sugar,D,0
4,9,PowderMilk,A,177
4,9,PowderMilk,B,0
4,9,PowderMilk,C,0
4,9,PowderMilk,D,0
4,9,Flavour,A,0
4,9,Flavour,B,0
4,9,Flavour,C,0
4,9,Flavour,D,0
4,10,Sugar,A,0
4,10,Sugar,B,0
4,10,Sugar,C,0
4,10,Sugar,D,0
4,10,PowderMilk,A,0
4,10,PowderMilk,B,0
4,10,PowderMilk,C,0
4,10,PowderMilk,D,0
4,10,Flavour,A,0
4,10,Flavour,B,0
4,10,Flavour,C,0
4,10,Flavour,D,0
4,11,Sugar,A,25
4,11,Sugar,B,0
4,11,Sugar,C,0
4,11,Sugar,D,0
4,11,PowderMilk,A,18
4,11,PowderMilk,B,0
4,11,PowderMilk,C,0
4,11,PowderMilk,D,0
4,11,Flavour,A,0
4,11,Flavour,B,0
4,11,Flavour,C,0
4,11,Flavour,D,0
4,12,Sugar,A,24
4,12,Sugar,B,0
4,12,Sugar,C,0
4,12,Sugar,D,0
4,12,PowderMilk,A,8
4,12,PowderMilk,B,0
4,12,PowderMilk,C,0
4,12,PowderMilk,D,0
4,12,Flavour,A,0
4,12,Flavour,B,0
4,12,Flavour,C,0
4,12,Flavour,D,0
4,13,Sugar,A,24
4,13,Sugar,B,0
4,13,Sugar,C,0
4,13,Sugar,D,0
4,13,PowderMilk,A,9
4,13,PowderMilk,B,0
4,13,PowderMilk,C,0
4,13,PowderMilk,D,0
4,13,Flavour,A,0
4,13,Flavour,B,0
4,13,Flavour,C,0
4,13,Flavour,D,0
4,14,Sugar,A,0
4,14,Sugar,B,0
4,14,Sugar,C,0
4,14,Sugar,D,0
4,14,PowderMilk,A,0
4,14,PowderMilk,B,0
4,14,PowderMilk,C,0
4,14,PowderMilk,D,0
4,14,Flavour,A,0
4,14,Flavour,B,0
4,14,Flavour,C,0
4,14,Flavour,D,0
4,15,Sugar,A,84
4,15,Sugar,B,0
4,15,Sugar,C,0
4,15,Sugar,D,0
4,15,PowderMilk,A,49
4,15,PowderMilk,B,0
4,15,PowderMilk,C,0
4,15,PowderMilk,D,0
4,15,Flavour,A,0
4,15,Flavour,B,0
4,15,Flavour,C,0
4,15,Flavour,D,0
4,16,Sugar,A,85
4,16,Sugar,B,0
4,16,Sugar,C,0
4,16,Sugar,D,0
4,16,PowderMilk,A,26
4,16,PowderMilk,B,0
4,16,PowderMilk,C,0
4,16,PowderMilk,D,0
4,16,Flavour,A,0
4,16,Flavour,B,0
4,16,Flavour,C,0
4,16,Flavour,D,0
4,17,Sugar,A,92
4,17,Sugar,B,0
4,17,Sugar,C,0
4,17,Sugar,D,0
4,17,PowderMilk,A,67
4,17,PowderMilk,B,0
4,17,PowderMilk,C,0
4,17,PowderMilk,D,0
4,17,Flavour,A,0
4,17,Flavour,B,0
4,17,Flavour,C,0
4,17,Flavour,D,0
4,18,Sugar,A,96
4,18,Sugar,B,0
4,18,Sugar,C,0
4,18,Sugar,D,0
4,18,PowderMilk,A,43
4,18,PowderMilk,B,0
4,18,PowderMilk,C,0
4,18,PowderMilk,D,0
4,18,Flavour,A,0
4,18,Flavour,B,0
4,18,Flavour,C,0
4,18,Flavour,D,0
4,19,Sugar,A,42
4,19,Sugar,B,0
4,19,Sugar,C,0
4,19,Sugar,D,0
4,19,PowderMilk,A,12
4,19,PowderMilk,B,0
4,19,PowderMilk,C,0
4,19,PowderMilk,D,0
4,19,Flavour,A,0
4,19,Flavour,B,0
4,19,Flavour,C,0
4,19,Flavour,D,0
4,20,Sugar,A,0
4,20,Sugar,B,0
4,20,Sugar,C,0
4,20,Sugar,D,0
4,20,PowderMilk,A,0
4,20,PowderMilk,B,0
4,20,PowderMilk,C,0
4,20,PowderMilk,D,0
4,20,Flavour,A,0
4,20,Flavour,B,0
4,20,Flavour,C,0
4,20,Flavour,D,0
4,21,Sugar,A,75
4,21,Sugar,B,0
4,21,Sugar,C,0
4,21,Sugar,D,0
4,21,PowderMilk,A,30
4,21,PowderMilk,B,0
4,21,PowderMilk,C,0
4,21,PowderMilk,D,0
4,21,Flavour,A,0
4,21,Flavour,B,0
4,21,Flavour,C,0
4,21,Flavour,D,0
4,22,Sugar,A,0
4,22,Sugar,B,0
4,22,Sugar,C,0
4,22,Sugar,D,0
4,22,PowderMilk,A,0
4,22,PowderMilk,B,0
4,22,PowderMilk,C,0
4,22,PowderMilk,D,0
4,22,Flavour,A,0
4,22,Flavour,B,0
4,22,Flavour,C,0
4,22,Flavour,D,0
4,23,Sugar,A,0
4,23,Sugar,B,0
4,23,Sugar,C,0
4,23,Sugar,D,0
4,23,PowderMilk,A,0
4,23,PowderMilk,B,0
4,23,PowderMilk,C,0
4,23,PowderMilk,D,0
4,23,Flavour,A,0
4,23,Flavour,B,0
4,23,Flavour,C,0
4,23,Flavour,D,0
4,24,Sugar,A,0
4,24,Sugar,B,0
4,24,Sugar,C,0
4,24,Sugar,D,0
4,24,PowderMilk,A,0
4,24,PowderMilk,B,0
4,24,PowderMilk,C,0
4,24,PowderMilk,D,0
4,24,Flavour,A,0
4,24,Flavour,B,0
4,24,Flavour,C,0
4,24,Flavour,D,0
4,25,Sugar,A,82
4,25,Sugar,B,0
4,25,Sugar,C,0
4,25,Sugar,D,0
4,25,PowderMilk,A,61
4,25,PowderMilk,B,0
4,25,PowderMilk,C,0
4,25,PowderMilk,D,0
4,25,Flavour,A,0
4,25,Flavour,B,0
4,25,Flavour,C,0
4,25,Flavour,D,0
4,26,Sugar,A,104
4,26,Sugar,B,0
4,26,Sugar,C,0
4,26,Sugar,D,0
4,26,PowderMilk,A,52
4,26,PowderMilk,B,0
4,26,PowderMilk,C,0
4,26,PowderMilk,D,0
4,26,Flavour,A,0
4,26,Flavour,B,0
4,26,Flavour,C,0
4,26,Flavour,D,0
4,27,Sugar,A,47
4,27,Sugar,B,0
4,27,Sugar,C,0
4,27,Sugar,D,0
4,27,PowderMilk,A,25
4,27,PowderMilk,B,0
4,27,PowderMilk,C,0
4,27,PowderMilk,D,0
4,27,Flavour,A,0
4,27,Flavour,B,0
4,27,Flavour,C,0
4,27,Flavour,D,0
4,28,Sugar,A,84
4,28,Sugar,B,0
4,28,Sugar,C,0
4,28,Sugar,D,0
4,28,PowderMilk,A,43
4,28,PowderMilk,B,0
4,28,PowderMilk,C,0
4,28,PowderMilk,D,0
4,28,Flavour,A,0
4,28,Flavour,B,0
4,28,Flavour,C,0
4,28,Flavour,D,0
4,29,Sugar,A,70
4,29,Sugar,B,0
4,29,Sugar,C,0
4,29,Sugar,D,0
4,29,PowderMilk,A,48
4,29,PowderMilk,B,0
4,29,PowderMilk,C,0
4,29,PowderMilk,D,0
4,29,Flavour,A,0
4,29,Flavour,B,0
4,29,Flavour,C,0
4,29,Flavour,D,0
4,30,Sugar,A,18
4,30,Sugar,B,0
4,30,Sugar,C,0
4,30,Sugar,D,0
4,30,PowderMilk,A,15
4,30,PowderMilk,B,0
4,30,PowderMilk,C,0
4,30,PowderMilk,D,0
4,30,Flavour,A,0
4,30,Flavour,B,0
4,30,Flavour,C,0
4,30,Flavour,D,0
5,1,Sugar,A,0
5,1,Sugar,B,0
5,1,Sugar,C,0
5,1,Sugar,D,0
5,1,PowderMilk,A,0
5,1,PowderMilk,B,0
5,1,PowderMilk,C,0
5,1,PowderMilk,D,0
5,1,Flavour,A,0
5,1,Flavour,B,0
5,1,Flavour,C,0
5,1,Flavour,D,0
5,2,Sugar,A,0
5,2,Sugar,B,0
5,2,Sugar,C,0
5,2,Sugar,D,0
5,2,PowderMilk,A,0
5,2,PowderMilk,B,0
5,2,PowderMilk,C,0
5,2,PowderMilk,D,0
5,2,Flavour,A,0
5,2,Flavour,B,0
5,2,Flavour,C,0
5,2,Flavour,D,0
5,3,Sugar,A,0
5,3,Sugar,B,0
5,3,Sugar,C,0
5,3,Sugar,D,0
5,3,PowderMilk,A,0
5,3,PowderMilk,B,0
5,3,PowderMilk,C,0
5,3,PowderMilk,D,0
5,3,Flavour,A,0
5,3,Flavour,B,0
5,3,Flavour,C,0
5,3,Flavour,D,0
5,4,Sugar,A,0
5,4,Sugar,B,0
5,4,Sugar,C,0
5,4,Sugar,D,0
5,4,PowderMilk,A,0
5,4,PowderMilk,B,0
5,4,PowderMilk,C,0
5,4,PowderMilk,D,0
5,4,Flavour,A,0
5,4,Flavour,B,0
5,4,Flavour,C,0
5,4,Flavour,D,0
5,5,Sugar,A,0
5,5,Sugar,B,0
5,5,Sugar,C,0
5,5,Sugar,D,0
5,5,PowderMilk,A,0
5,5,PowderMilk,B,0
5,5,PowderMilk,C,0
5,5,PowderMilk,D,0
5,5,Flavour,A,0
5,5,Flavour,B,0
5,5,Flavour,C,0
5,5,Flavour,D,0
5,6,Sugar,A,0
5,6,Sugar,B,0
5,6,Sugar,C,0
5,6,Sugar,D,0
5,6,PowderMilk,A,0
5,6,PowderMilk,B,0
5,6,PowderMilk,C,0
5,6,PowderMilk,D,0
5,6,Flavour,A,0
5,6,Flavour,B,0
5,6,Flavour,C,0
5,6,Flavour,D,0
5,7,Sugar,A,0
5,7,Sugar,B,0
5,7,Sugar,C,0
5,7,Sugar,D,0
5,7,PowderMilk,A,0
5,7,PowderMilk,B,0
5,7,PowderMilk,C,0
5,7,PowderMilk,D,0
5,7,Flavour,A,0
5,7,Flavour,B,0
5,7,Flavour,C,0
5,7,Flavour,D,0
5,8,Sugar,A,0
5,8,Sugar,B,0
5,8,Sugar,C,0
5,8,Sugar,D,0
5,8,PowderMilk,A,0
5,8,PowderMilk,B,0
5,8,PowderMilk,C,0
5,8,PowderMilk,D,0
5,8,Flavour,A,0
5,8,Flavour,B,0
5,8,Flavour,C,0
5,8,Flavour,D,0
5,9,Sugar,A,0
5,9,Sugar,B,0
5,9,Sugar,C,0
5,9,Sugar,D,0
5,9,PowderMilk,A,0
5,9,PowderMilk,B,0
5,9,PowderMilk,C,0
5,9,PowderMilk,D,0
5,9,Flavour,A,0
5,9,Flavour,B,0
5,9,Flavour,C,0
5,9,Flavour,D,0
5,10,Sugar,A,0
5,10,Sugar,B,0
5,10,Sugar,C,0
5,10,Sugar,D,0
5,10,PowderMilk,A,0
5,10,PowderMilk,B,0
5,10,PowderMilk,C,0
5,10,PowderMilk,D,0
5,10,Flavour,A,0
5,10,Flavour,B,0
5,10,Flavour,C,0
5,10,Flavour,D,0
5,11,Sugar,A,0
5,11,Sugar,B,0
5,11,Sugar,C,0
5,11,Sugar,D,0
5,11,PowderMilk,A,0
5,11,PowderMilk,B,0
5,11,PowderMilk,C,0
5,11,PowderMilk,D,0
5,11,Flavour,A,0
5,11,Flavour,B,0
5,11,Flavour,C,0
5,11,Flavour,D,0
5,12,Sugar,A,0
5,12,Sugar,B,0
5,12,Sugar,C,0
5,12,Sugar,D,0
5,12,PowderMilk,A,0
5,12,PowderMilk,B,0
5,12,PowderMilk,C,0
5,12,PowderMilk,D,0
5,12,Flavour,A,0
5,12,Flavour,B,0
5,12,Flavour,C,0
5,12,Flavour,D,0
5,13,Sugar,A,0
5,13,Sugar,B,0
5,13,Sugar,C,0
5,13,Sugar,D,0
5,13,PowderMilk,A,0
5,13,PowderMilk,B,0
5,13,PowderMilk,C,0
5,13,PowderMilk,D,0
5,13,Flavour,A,0
5,13,Flavour,B,0
5,13,Flavour,C,0
5,13,Flavour,D,0
5,14,Sugar,A,0
5,14,Sugar,B,0
5,14,Sugar,C,0
5,14,Sugar,D,0
5,14,PowderMilk,A,0
5,14,PowderMilk,B,0
5,14,PowderMilk,C,0
5,14,PowderMilk,D,0
5,14,Flavour,A,0
5,14,Flavour,B,0
5,14,Flavour,C,0
5,14,Flavour,D,0
5,15,Sugar,A,0
5,15,Sugar,B,0
5,15,Sugar,C,0
5,15,Sugar,D,0
5,15,PowderMilk,A,0
5,15,PowderMilk,B,0
5,15,PowderMilk,C,0
5,15,PowderMilk,D,0
5,15,Flavour,A,0
5,15,Flavour,B,0
5,15,Flavour,C,0
5,15,Flavour,D,0
5,16,Sugar,A,0
5,16,Sugar,B,0
5,16,Sugar,C,0
5,16,Sugar,D,0
5,16,PowderMilk,A,0
5,16,PowderMilk,B,0
5,16,PowderMilk,C,0
5,16,PowderMilk,D,0
5,16,Flavour,A,0
5,16,Flavour,B,0
5,16,Flavour,C,0
5,16,Flavour,D,0
5,17,Sugar,A,0
5,17,Sugar,B,0
5,17,Sugar,C,0
5,17,Sugar,D,0
5,17,PowderMilk,A,0
5,17,PowderMilk,B,0
5,17,PowderMilk,C,0
5,17,PowderMilk,D,0
5,17,Flavour,A,0
5,17,Flavour,B,0
5,17,Flavour,C,0
5,17,Flavour,D,0
5,18,Sugar,A,0
5,18,Sugar,B,0
5,18,Sugar,C,0
5,18,Sugar,D,0
5,18,PowderMilk,A,0
5,18,PowderMilk,B,0
5,18,PowderMilk,C,0
5,18,PowderMilk,D,0
5,18,Flavour,A,0
5,18,Flavour,B,0
5,18,Flavour,C,0
5,18,Flavour,D,0
5,19,Sugar,A,0
5,19,Sugar,B,0
5,19,Sugar,C,0
5,19,Sugar,D,0
5,19,PowderMilk,A,0
5,19,PowderMilk,B,0
5,19,PowderMilk,C,0
5,19,PowderMilk,D,0
5,19,Flavour,A,0
5,19,Flavour,B,0
5,19,Flavour,C,0
5,19,Flavour,D,0
5,20,Sugar,A,0
5,20,Sugar,B,0
5,20,Sugar,C,0
5,20,Sugar,D,0
5,20,PowderMilk,A,0
5,20,PowderMilk,B,0
5,20,PowderMilk,C,0
5,20,PowderMilk,D,0
5,20,Flavour,A,0
5,20,Flavour,B,0
5,20,Flavour,C,0
5,20,Flavour,D,0
5,21,Sugar,A,0
5,21,Sugar,B,0
5,21,Sugar,C,0
5,21,Sugar,D,0
5,21,PowderMilk,A,0
5,21,PowderMilk,B,0
5,21,PowderMilk,C,0
5,21,PowderMilk,D,0
5,21,Flavour,A,0
5,21,Flavour,B,0
5,21,Flavour,C,0
5,21,Flavour,D,0
5,22,Sugar,A,0
5,22,Sugar,B,0
5,22,Sugar,C,0
5,22,Sugar,D,0
5,22,PowderMilk,A,0
5,22,PowderMilk,B,0
5,22,PowderMilk,C,8
5,22,PowderMilk,D,0
5,22,Flavour,A,0
5,22,Flavour,B,0
5,22,Flavour,C,0
5,22,Flavour,D,0
5,23,Sugar,A,0
5,23,Sugar,B,0
5,23,Sugar,C,0
5,23,Sugar,D,0
5,23,PowderMilk,A,0
5,23,PowderMilk,B,0
5,23,PowderMilk,C,0
5,23,PowderMilk,D,0
5,23,Flavour,A,0
5,23,Flavour,B,0
5,23,Flavour,C,0
5,23,Flavour,D,0
5,24,Sugar,A,0
5,24,Sugar,B,0
5,24,Sugar,C,0
5,24,Sugar,D,0
5,24,PowderMilk,A,0
5,24,PowderMilk,B,0
5,24,PowderMilk,C,0
5,24,PowderMilk,D,0
5,24,Flavour,A,0
5,24,Flavour,B,0
5,24,Flavour,C,0
5,24,Flavour,D,0
5,25,Sugar,A,0
5,25,Sugar,B,0
5,25,Sugar,C,0
5,25,Sugar,D,0
5,25,PowderMilk,A,0
5,25,PowderMilk,B,0
5,25,PowderMilk,C,0
5,25,PowderMilk,D,0
5,25,Flavour,A,0
5,25,Flavour,B,0
5,25,Flavour,C,0
5,25,Flavour,D,0
5,26,Sugar,A,0
5,26,Sugar,B,0
5,26,Sugar,C,0
5,26,Sugar,D,0
5,26,PowderMilk,A,0
5,26,PowderMilk,B,0
5,26,PowderMilk,C,0
5,26,PowderMilk,D,0
5,26,Flavour,A,0
5,26,Flavour,B,0
5,26,Flavour,C,0
5,26,Flavour,D,0
5,27,Sugar,A,0
5,27,Sugar,B,0
5,27,Sugar,C,0
5,27,Sugar,D,0
5,27,PowderMilk,A,0
5,27,PowderMilk,B,0
5,27,PowderMilk,C,0
5,27,PowderMilk,D,0
5,27,Flavour,A,0
5,27,Flavour,B,0
5,27,Flavour,C,0
5,27,Flavour,D,0
5,28,Sugar,A,0
5,28,Sugar,B,0
5,28,Sugar,C,0
5,28,Sugar,D,0
5,28,PowderMilk,A,0
5,28,PowderMilk,B,0
5,28,PowderMilk,C,0
5,28,PowderMilk,D,0
5,28,Flavour,A,0
5,28,Flavour,B,0
5,28,Flavour,C,0
5,28,Flavour,D,0
5,29,Sugar,A,0
5,29,Sugar,B,0
5,29,Sugar,C,0
5,29,Sugar,D,0
5,29,PowderMilk,A,0
5,29,PowderMilk,B,0
5,29,PowderMilk,C,0
5,29,PowderMilk,D,0
5,29,Flavour,A,0
5,29,Flavour,B,0
5,29,Flavour,C,0
5,29,Flavour,D,0
5,30,Sugar,A,0
5,30,Sugar,B,0
5,30,Sugar,C,0
5,30,Sugar,D,0
5,30,PowderMilk,A,0
5,30,PowderMilk,B,0
5,30,PowderMilk,C,0
5,30,PowderMilk,D,0
5,30,Flavour,A,0
5,30,Flavour,B,0
5,30,Flavour,C,0
5,30,Flavour,D,0
6,1,Sugar,A,0
6,1,Sugar,B,0
6,1,Sugar,C,0
6,1,Sugar,D,0
6,1,PowderMilk,A,0
6,1,PowderMilk,B,0
6,1,PowderMilk,C,0
6,1,PowderMilk,D,0
6,1,Flavour,A,0
6,1,Flavour,B,0
6,1,Flavour,C,0
6,1,Flavour,D,0
6,2,Sugar,A,0
6,2,Sugar,B,0
6,2,Sugar,C,0
6,2,Sugar,D,0
6,2,PowderMilk,A,0
6,2,PowderMilk,B,0
6,2,PowderMilk,C,0
6,2,PowderMilk,D,0
6,2,Flavour,A,0
6,2,Flavour,B,0
6,2,Flavour,C,0
6,2,Flavour,D,0
6,3,Sugar,A,0
6,3,Sugar,B,0
6,3,Sugar,C,0
6,3,Sugar,D,0
6,3,PowderMilk,A,0
6,3,PowderMilk,B,0
6,3,PowderMilk,C,0
6,3,PowderMilk,D,0
6,3,Flavour,A,0
6,3,Flavour,B,0
6,3,Flavour,C,0
6,3,Flavour,D,0
6,4,Sugar,A,0
6,4,Sugar,B,0
6,4,Sugar,C,0
6,4,Sugar,D,0
6,4,PowderMilk,A,0
6,4,PowderMilk,B,0
6,4,PowderMilk,C,0
6,4,PowderMilk,D,0
6,4,Flavour,A,0
6,4,Flavour,B,0
6,4,Flavour,C,0
6,4,Flavour,D,0
6,5,Sugar,A,0
6,5,Sugar,B,0
6,5,Sugar,C,0
6,5,Sugar,D,0
6,5,PowderMilk,A,0
6,5,PowderMilk,B,0
6,5,PowderMilk,C,0
6,5,PowderMilk,D,0
6,5,Flavour,A,0
6,5,Flavour,B,0
6,5,Flavour,C,0
6,5,Flavour,D,0
6,6,Sugar,A,0
6,6,Sugar,B,0
6,6,Sugar,C,0
6,6,Sugar,D,0
6,6,PowderMilk,A,0
6,6,PowderMilk,B,0
6,6,PowderMilk,C,0
6,6,PowderMilk,D,0
6,6,Flavour,A,0
6,6,Flavour,B,0
6,6,Flavour,C,0
6,6,Flavour,D,0
6,7,Sugar,A,0
6,7,Sugar,B,0
6,7,Sugar,C,0
6,7,Sugar,D,0
6,7,PowderMilk,A,0
6,7,PowderMilk,B,0
6,7,PowderMilk,C,30
6,7,PowderMilk,D,0
6,7,Flavour,A,0
6,7,Flavour,B,0
6,7,Flavour,C,12
6,7,Flavour,D,0
6,8,Sugar,A,0
6,8,Sugar,B,0
6,8,Sugar,C,0
6,8,Sugar,D,0
6,8,PowderMilk,A,0
6,8,PowderMilk,B,0
6,8,PowderMilk,C,0
6,8,PowderMilk,D,0
6,8,Flavour,A,0
6,8,Flavour,B,0
6,8,Flavour,C,0
6,8,Flavour,D,0
6,9,Sugar,A,0
6,9,Sugar,B,0
6,9,Sugar,C,0
6,9,Sugar,D,0
6,9,PowderMilk,A,0
6,9,PowderMilk,B,0
6,9,PowderMilk,C,0
6,9,PowderMilk,D,0
6,9,Flavour,A,0
6,9,Flavour,B,0
6,9,Flavour,C,0
6,9,Flavour,D,0
6,10,Sugar,A,0
6,10,Sugar,B,0
6,10,Sugar,C,0
6,10,Sugar,D,0
6,10,PowderMilk,A,0
6,10,PowderMilk,B,0
6,10,PowderMilk,C,3
6,10,PowderMilk,D,0
6,10,Flavour,A,0
6,10,Flavour,B,0
6,10,Flavour,C,12
6,10,Flavour,D,0
6,11,Sugar,A,0
6,11,Sugar,B,0
6,11,Sugar,C,0
6,11,Sugar,D,0
6,11,PowderMilk,A,0
6,11,PowderMilk,B,0
6,11,PowderMilk,C,0
6,11,PowderMilk,D,0
6,11,Flavour,A,0
6,11,Flavour,B,0
6,11,Flavour,C,0
6,11,Flavour,D,0
6,12,Sugar,A,0
6,12,Sugar,B,0
6,12,Sugar,C,0
6,12,Sugar,D,0
6,12,PowderMilk,A,0
6,12,PowderMilk,B,0
6,12,PowderMilk,C,0
6,12,PowderMilk,D,0
6,12,Flavour,A,0
6,12,Flavour,B,0
6,12,Flavour,C,0
6,12,Flavour,D,0
6,13,Sugar,A,0
6,13,Sugar,B,0
6,13,Sugar,C,0
6,13,Sugar,D,0
6,13,PowderMilk,A,0
6,13,PowderMilk,B,0
6,13,PowderMilk,C,0
6,13,PowderMilk,D,0
6,13,Flavour,A,0
6,13,Flavour,B,0
6,13,Flavour,C,0
6,13,Flavour,D,0
6,14,Sugar,A,0
6,14,Sugar,B,0
6,14,Sugar,C,0
6,14,Sugar,D,0
6,14,PowderMilk,A,0
6,14,PowderMilk,B,0
6,14,PowderMilk,C,0
6,14,PowderMilk,D,0
6,14,Flavour,A,0
6,14,Flavour,B,0
6,14,Flavour,C,0
6,14,Flavour,D,0
6,15,Sugar,A,0
6,15,Sugar,B,0
6,15,Sugar,C,0
6,15,Sugar,D,0
6,15,PowderMilk,A,0
6,15,PowderMilk,B,0
6,15,PowderMilk,C,0
6,15,PowderMilk,D,0
6,15,Flavour,A,0
6,15,Flavour,B,0
6,15,Flavour,C,0
6,15,Flavour,D,0
6,16,Sugar,A,0
6,16,Sugar,B,0
6,16,Sugar,C,0
6,16,Sugar,D,0
6,16,PowderMilk,A,0
6,16,PowderMilk,B,0
6,16,PowderMilk,C,0
6,16,PowderMilk,D,0
6,16,Flavour,A,0
6,16,Flavour,B,0
6,16,Flavour,C,0
6,16,Flavour,D,0
6,17,Sugar,A,0
6,17,Sugar,B,0
6,17,Sugar,C,0
6,17,Sugar,D,0
6,17,PowderMilk,A,0
6,17,PowderMilk,B,0
6,17,PowderMilk,C,0
6,17,PowderMilk,D,0
6,17,Flavour,A,0
6,17,Flavour,B,0
6,17,Flavour,C,0
6,17,Flavour,D,0
6,18,Sugar,A,0
6,18,Sugar,B,0
6,18,Sugar,C,0
6,18,Sugar,D,0
6,18,PowderMilk,A,0
6,18,PowderMilk,B,0
6,18,PowderMilk,C,0
6,18,PowderMilk,D,0
6,18,Flavour,A,0
6,18,Flavour,B,0
6,18,Flavour,C,0
6,18,Flavour,D,0
6,19,Sugar,A,0
6,19,Sugar,B,0
6,19,Sugar,C,0
6,19,Sugar,D,0
6,19,PowderMilk,A,0
6,19,PowderMilk,B,0
6,19,PowderMilk,C,0
6,19,PowderMilk,D,0
6,19,Flavour,A,0
6,19,Flavour,B,0
6,19,Flavour,C,0
6,19,Flavour,D,0
6,20,Sugar,A,0
6,20,Sugar,B,0
6,20,Sugar,C,0
6,20,Sugar,D,0
6,20,PowderMilk,A,0
6,20,PowderMilk,B,0
6,20,PowderMilk,C,0
6,20,PowderMilk,D,0
6,20,Flavour,A,0
6,20,Flavour,B,0
6,20,Flavour,C,0
6,20,Flavour,D,0
6,21,Sugar,A,0
6,21,Sugar,B,0
6,21,Sugar,C,0
6,21,Sugar,D,0
